"person_id","screening_date","arnold_fta_raw","arnold_fta","arnold_nca_raw","arnold_nca","arnold_nvca_raw","arnold_nvca","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Violence_decile_score","Risk of Violence_raw_score","general_two_year","general_six_month","years","recidnot","drug_two_year","property_two_year","misdemeanor_two_year","felony_two_year","drug_six_month","property_six_month","misdemeanor_six_month","felony_six_month","violent_two_year","violent_six_month","nullcharge","sex","race","age_at_current_charge","p_charges"
287,2013-12-24,2,3,4,3,4,"Yes",8,30,9,0.46,8,-1.09,1,1,0.288329911019849,0,0,0,1,0,0,0,1,0,1,1,0,1,"African-American",35,3
2870,2013-01-15,1,2,5,4,2,"No",1,15,7,0.02,7,-1.44,1,0,0.860711841204654,0,1,0,0,1,0,0,0,0,1,0,0,1,"African-American",21,6
2873,2013-11-22,2,3,9,6,4,"Yes",8,28,9,0.6,6,-1.64,0,0,2.15999315537303,1,0,0,0,0,0,0,0,0,0,0,0,1,"Caucasian",30,36
2874,2013-05-12,1,2,1,2,3,"No",1,12,2,-1.3,2,-2.74,1,0,0.949520876112252,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",30,3
2875,2014-02-04,2,3,7,5,4,"Yes",6,25,9,0.47,6,-1.64,1,1,0.444045174537988,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",31,21
2880,2013-09-16,2,3,6,4,3,"No",5,22,3,-0.8,2,-2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",48,20
2885,2013-10-17,2,3,8,5,5,"Yes",8,29,8,0.29,9,-0.88,1,1,0.357973990417522,0,1,0,1,0,1,0,1,0,0,0,0,1,"African-American",35,27
2888,2013-04-29,2,3,7,5,4,"Yes",3,18,6,-0.2,9,-0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",25,9
2891,2013-02-16,1,2,3,3,1,"No",1,12,5,-0.47,5,-1.84,1,0,1.67214236824093,0,0,0,1,0,0,0,0,0,0,0,0,1,"Hispanic",18,3
2893,2013-03-12,2,3,7,5,2,"No",3,19,8,0.26,5,-1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",24,12
2897,2013-10-01,1,2,1,2,1,"No",5,23,7,0.08,4,-2.15,1,1,0.191307323750856,0,0,0,1,0,0,0,1,0,0,0,0,1,"Caucasian",26,4
2901,2013-03-23,2,3,7,5,4,"Yes",6,25,9,0.53,9,-0.83,1,1,0.082135523613963,0,0,1,0,1,0,1,0,1,0,0,0,1,"African-American",23,12
2907,2013-10-07,2,3,7,5,6,"Yes",1,13,6,-0.27,5,-1.83,1,0,1.11344969199179,0,0,0,0,1,0,0,0,0,1,0,0,1,"African-American",20,6
291,2013-02-01,1,2,3,3,2,"No",6,25,3,-1,4,-2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",42,4
2913,2013-08-19,2,3,7,5,6,"Yes",3,18,10,0.78,8,-1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",27,30
2914,2013-01-09,2,3,7,5,4,"Yes",2,16,9,0.31,7,-1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",26,6
2915,2013-08-01,2,3,5,4,5,"Yes",5,22,4,-0.56,2,-2.83,1,1,0.232375085557837,0,1,0,0,1,1,0,0,1,0,0,0,1,"Caucasian",35,6
2917,2013-04-15,2,3,6,4,5,"Yes",3,20,4,-0.65,4,-2.23,0,0,2.80201916495551,1,0,0,0,0,0,0,0,0,0,0,0,1,"Caucasian",23,7
2921,2013-12-15,2,3,7,5,6,"Yes",10,37,10,0.6,4,-2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",33,27
2930,2013-01-12,2,3,7,5,4,"Yes",2,17,10,0.72,8,-1.05,1,0,1.02737850787132,0,1,0,0,1,0,0,0,0,0,0,0,1,"African-American",26,20
2932,2014-02-06,1,2,2,2,1,"No",1,14,2,-1.17,1,-3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",34,6
2936,2014-01-25,1,2,2,2,4,"Yes",1,15,4,-0.59,3,-2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",25,4
2938,2013-10-04,1,2,1,2,1,"No",2,16,1,-1.58,2,-2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",25,2
294,2014-01-31,1,2,1,2,3,"No",1,13,2,-1.15,1,-2.98,1,0,0.715947980835045,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",31,6
2946,2013-10-16,2,3,5,4,5,"Yes",1,14,3,-0.96,2,-2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",23,4
295,2014-01-12,2,3,9,6,4,"Yes",10,34,10,1,8,-1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",35,29
2955,2013-09-08,0,1,1,2,3,"No",3,19,2,-1.29,3,-2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",27,2
2956,2013-11-16,4,4,7,5,5,"Yes",8,29,5,-0.33,2,-2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",43,13
2959,2013-01-17,0,1,1,2,3,"No",3,19,7,0,7,-1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",23,3
2961,2013-02-07,1,2,2,2,4,"Yes",3,19,5,-0.47,6,-1.62,1,0,1.28832991101985,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",29,4
2962,2013-08-29,1,2,1,2,3,"No",1,13,1,-1.77,2,-2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",37,2
2968,2013-08-12,2,3,6,4,5,"Yes",2,16,3,-0.78,2,-2.65,1,1,0.347022587268994,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",28,7
297,2013-08-21,0,1,3,3,3,"No",2,16,4,-1,4,-2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",21,3
2974,2013-08-01,2,3,7,5,6,"Yes",5,22,5,-0.44,2,-2.77,1,1,0.274640657084189,0,0,0,0,1,0,0,0,1,1,1,0,1,"African-American",54,14
2976,2013-04-16,2,3,7,5,6,"Yes",3,19,5,-0.45,5,-1.82,0,0,2.23237508555784,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",28,8
2978,2013-10-18,2,3,7,5,6,"Yes",1,15,9,0.5,9,-0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",19,17
2979,2013-08-05,2,3,9,6,6,"Yes",10,34,8,0.17,6,-1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",41,23
298,2014-01-28,1,2,2,2,3,"No",1,13,3,-0.94,1,-3,1,0,1.64082819986311,0,0,0,0,1,0,0,0,0,0,0,0,1,"Other",34,5
2982,2013-01-04,2,3,9,6,4,"Yes",9,32,9,0.31,2,-2.68,1,0,1.29654346338125,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",45,15
299,2013-09-16,1,2,1,2,3,"No",3,19,1,-2.39,1,-3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",48,62
2991,2013-11-15,1,2,5,4,2,"No",3,20,3,-0.82,1,-3.67,1,0,0.535592060232717,0,1,0,0,1,0,0,0,0,0,0,0,1,"African-American",56,5
2997,2013-04-07,6,5,11,6,6,"Yes",9,32,9,0.34,8,-1.11,1,1,0.452258726899384,0,0,1,0,1,0,1,0,1,1,1,0,1,"African-American",29,43
2997,2013-10-18,6,5,11,6,6,"Yes",10,34,9,0.54,7,-1.32,1,1,0.138090349075975,0,0,1,0,1,0,1,0,1,1,1,0,1,"African-American",29,45
30,2013-02-08,2,3,6,4,2,"No",1,12,4,-0.71,5,-1.8,1,0,1.13261464750171,0,1,0,1,0,0,0,0,0,0,0,0,1,"Hispanic",21,4
3003,2013-08-18,1,2,1,2,1,"No",2,16,4,-0.72,2,-2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",39,4
301,2013-01-06,2,3,5,4,5,"Yes",3,20,4,-0.58,4,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",40,9
3015,2013-12-11,1,2,1,2,3,"No",1,14,1,-1.87,1,-3.85,1,0,1.29928131416838,0,0,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",43,2
3020,2013-02-26,2,3,7,5,4,"Yes",8,28,9,0.53,4,-2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",43,7
3022,2013-01-17,2,3,6,4,6,"Yes",1,15,5,-0.42,6,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",31,6
3023,2013-05-01,6,5,11,6,6,"Yes",3,19,9,0.42,7,-1.42,1,1,0.363449691991786,0,0,0,1,0,0,0,1,0,1,0,0,1,"African-American",27,26
3025,2013-11-19,2,3,4,3,2,"No",2,17,5,-0.38,4,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",40,4
3027,2013-01-06,2,3,5,4,5,"Yes",3,20,1,-1.39,1,-3.25,1,0,1.28285420944559,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",42,12
3032,2013-02-04,2,3,6,4,5,"Yes",3,18,4,-0.57,2,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",29,16
3033,2013-03-11,2,3,6,4,6,"Yes",3,19,6,-0.21,4,-2.09,0,0,2.40177960301164,1,0,0,0,0,0,0,0,0,0,0,0,1,"Other",28,13
3034,2013-05-01,0,1,1,2,3,"No",2,17,1,-1.76,2,-2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",30,3
3035,2013-01-10,2,3,7,5,4,"Yes",1,15,4,-0.55,4,-2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",22,6
3045,2013-11-01,2,3,8,5,4,"Yes",7,28,9,0.6,6,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",62,11
3046,2013-08-09,4,4,5,4,4,"Yes",1,12,4,-0.6,3,-2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",25,8
3050,2013-08-10,4,4,10,6,7,"Yes",1,14,9,0.37,7,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",18,7
3053,2013-09-16,1,2,1,2,3,"No",1,13,2,-1.21,2,-2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",32,3
3055,2013-01-24,2,3,7,5,4,"Yes",7,26,2,-1.24,1,-3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",58,10
3059,2013-11-05,1,2,2,2,4,"Yes",1,15,2,-1.01,4,-2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",30,5
306,2013-04-18,6,5,6,4,2,"No",1,15,10,0.87,8,-1.14,1,0,1.03832991101985,0,1,0,0,1,0,0,0,0,0,0,0,1,"African-American",23,9
3064,2014-02-02,1,2,1,2,3,"No",2,17,1,-2.05,1,-3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",40,3
3068,2013-03-01,4,4,6,4,2,"No",4,21,7,0.02,3,-2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",27,14
3069,2013-05-29,1,2,1,2,1,"No",1,15,2,-1.05,1,-3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",32,2
3078,2013-08-12,1,2,1,2,3,"No",1,12,2,-1.54,2,-2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",31,3
3081,2014-02-18,2,3,5,4,3,"No",1,14,2,-1.1,2,-2.92,0,0,2.03285420944559,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",27,4
3084,2013-12-12,2,3,5,4,5,"Yes",3,19,4,-0.84,1,-3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",47,10
3086,2013-01-14,2,3,9,6,4,"Yes",10,36,10,1.01,6,-1.61,1,0,1.37713894592745,0,0,1,0,1,0,0,0,0,1,0,0,1,"Hispanic",28,38
3090,2013-01-27,0,1,2,2,0,"No",1,13,6,-0.3,6,-1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",22,3
3094,2013-03-13,4,4,9,6,3,"No",6,24,10,0.82,9,-0.96,1,1,0.288329911019849,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",28,26
3104,2013-04-30,0,1,0,1,2,"No",1,14,1,-1.79,1,-3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Other",29,2
3108,2013-02-08,2,3,7,5,6,"Yes",3,20,3,-0.78,3,-2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",33,14
3114,2014-01-23,1,2,5,4,4,"Yes",7,26,8,0.11,2,-2.83,1,0,0.774640657084189,0,0,1,0,1,0,0,0,0,1,0,0,1,"Asian",39,3
3116,2013-01-18,0,1,5,4,4,"Yes",4,21,10,0.77,10,-0.47,1,1,0.215947980835044,0,0,1,0,1,0,1,0,1,1,1,0,1,"African-American",20,2
3116,2013-04-06,0,1,5,4,4,"Yes",4,21,10,0.83,10,-0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",20,4
3118,2013-04-27,2,3,5,4,2,"No",1,15,4,-0.72,3,-2.51,0,0,2.12166324435318,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",25,8
3122,2013-05-19,1,2,2,2,2,"No",5,23,4,-0.53,1,-3.24,0,0,2.06297056810404,1,0,0,0,0,0,0,0,0,0,0,0,1,"Caucasian",43,4
313,2013-10-10,2,3,7,5,6,"Yes",2,17,9,0.14,6,-1.73,1,0,0.594284736481862,0,0,1,0,1,0,0,0,0,1,0,0,0,"Caucasian",25,11
3131,2014-01-10,2,3,6,4,3,"No",3,18,5,-0.49,2,-2.8,1,0,1.64082819986311,0,0,0,1,0,0,0,0,0,0,0,0,1,"Hispanic",38,15
3134,2014-01-31,1,2,3,3,3,"No",1,15,4,-0.56,6,-1.55,1,0,0.583333333333333,0,0,0,1,0,0,0,0,0,1,0,0,1,"African-American",21,2
3138,2013-08-14,2,3,5,4,2,"No",3,19,6,-0.13,2,-2.75,1,0,1.21594798083504,0,1,0,0,1,0,0,0,0,0,0,0,1,"African-American",30,16
3142,2013-12-27,1,2,4,3,4,"Yes",10,41,10,0.65,4,-2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",49,8
3147,2013-09-21,3,4,5,4,4,"Yes",4,21,6,-0.18,6,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",21,7
315,2013-03-20,1,2,1,2,1,"No",1,13,1,-1.84,1,-3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",35,4
3152,2013-12-11,2,3,9,6,6,"Yes",5,22,8,-0.12,4,-2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",40,17
3154,2013-09-14,1,2,1,2,1,"No",3,18,7,-0.01,2,-2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Other",31,6
3156,2013-10-04,2,3,6,4,6,"Yes",2,17,1,-1.39,2,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",46,10
3158,2013-03-20,2,3,6,4,5,"Yes",1,15,9,0.33,8,-1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",23,7
3160,2013-04-06,1,2,5,4,2,"No",1,15,6,-0.2,6,-1.66,1,1,0.0164271047227926,0,0,0,0,1,0,0,0,1,0,0,0,1,"African-American",19,3
3160,2013-04-13,2,3,8,5,3,"No",2,16,8,0.09,6,-1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",19,6
3165,2013-10-13,1,2,1,2,1,"No",3,19,5,-0.51,3,-2.33,1,0,1.51095140314853,0,0,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",35,7
317,2013-01-02,0,1,1,2,3,"No",2,17,9,0.14,7,-1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",25,3
3175,2014-03-20,1,2,1,2,3,"No",1,12,1,-2.43,1,-3.88,1,0,0.607973990417522,0,0,0,1,0,0,0,0,0,1,0,0,1,"Caucasian",47,3
3176,2013-10-19,2,3,5,4,5,"Yes",2,16,5,-0.39,2,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",39,8
318,2013-01-18,1,2,4,3,5,"Yes",4,21,7,0.06,8,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",18,5
3181,2013-02-01,4,4,6,4,5,"Yes",1,12,7,0.02,6,-1.58,1,0,0.527378507871321,0,0,0,1,0,0,0,0,0,1,0,0,1,"Caucasian",19,5
3181,2013-08-12,3,4,8,5,6,"Yes",3,18,7,0.03,6,-1.71,0,0,2.01916495550992,1,0,0,0,0,0,0,0,0,0,0,0,1,"Caucasian",19,6
3182,2013-01-03,2,3,7,5,2,"No",1,15,5,-0.43,3,-2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",22,6
3183,2014-02-15,1,2,1,2,1,"No",4,21,4,-0.54,3,-2.49,1,0,0.702258726899384,0,0,0,0,1,0,0,0,0,0,0,0,1,"African-American",40,5
319,2013-03-20,2,3,5,4,2,"No",1,15,1,-2.73,1,-4.11,1,0,0.666666666666667,0,0,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",53,10
3196,2013-12-01,2,3,11,6,6,"Yes",1,15,10,0.89,9,-0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",21,15
32,2013-01-25,1,2,3,3,2,"No",2,17,1,-1.68,2,-2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",40,3
320,2013-02-19,2,3,9,6,4,"Yes",7,26,9,0.34,3,-2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",35,29
3200,2013-01-21,0,1,1,2,3,"No",1,11,1,-1.74,1,-3.17,1,1,0.188569472963723,0,0,0,0,1,0,0,0,1,1,1,0,1,"African-American",32,3
3205,2013-01-22,1,2,1,2,1,"No",1,13,1,-2.18,1,-3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",45,6
3209,2013-04-26,2,3,7,5,5,"Yes",1,14,6,-0.25,5,-1.75,0,0,2.41273100616016,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",19,7
3229,2013-02-09,1,2,1,2,1,"No",1,15,5,-0.49,6,-1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",23,8
3230,2014-01-07,2,3,5,4,5,"Yes",4,21,4,-0.82,3,-2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",44,6
3236,2014-02-22,2,3,8,5,3,"No",8,29,10,0.64,7,-1.49,1,1,0.401779603011636,0,0,0,1,0,0,0,1,0,1,0,0,1,"African-American",27,24
3240,2013-12-08,2,3,6,4,6,"Yes",2,16,7,-0.34,3,-2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",23,17
3242,2013-01-16,3,4,5,4,2,"No",1,13,7,-0.12,5,-1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",20,3
3248,2014-03-26,2,3,8,5,3,"No",2,17,1,-1.94,1,-4.2,1,0,1.76368925393566,0,0,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",68,25
3255,2013-10-01,4,4,5,4,2,"No",1,15,2,-1.04,2,-2.92,0,0,2.13261464750171,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",48,6
3259,2013-10-16,2,3,9,6,4,"Yes",10,39,10,0.76,9,-0.95,0,0,2.17214236824093,1,0,0,0,0,0,0,0,0,0,0,0,0,"Native American",43,23
3260,2013-03-20,2,3,9,6,6,"Yes",8,28,6,-0.26,5,-1.81,1,1,0.274640657084189,0,0,0,1,0,0,0,1,0,1,1,0,1,"African-American",52,41
3262,2013-10-17,4,4,7,5,4,"Yes",3,18,6,-0.39,4,-2.12,1,0,1.10523613963039,0,0,0,1,0,0,0,0,0,1,0,0,0,"African-American",23,10
3268,2013-03-25,2,3,7,5,3,"No",2,16,7,-0.11,4,-2,1,0,1.73237508555784,0,0,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",21,8
3272,2013-08-10,2,3,9,6,4,"Yes",7,27,10,0.87,8,-1.23,1,1,0.282854209445585,0,0,0,0,1,0,0,0,1,0,0,0,1,"African-American",34,48
3280,2013-11-09,1,2,1,2,3,"No",3,19,5,-0.73,3,-2.38,1,1,0.0915468856947296,0,0,0,1,0,0,0,1,0,0,0,0,0,"African-American",24,17
3281,2013-04-20,2,3,6,4,6,"Yes",2,16,4,-0.56,4,-2.15,1,1,0.404517453798768,0,0,0,0,1,0,0,0,1,1,0,0,1,"Caucasian",27,9
3281,2013-09-16,2,3,6,4,4,"Yes",3,19,5,-0.38,4,-2.15,1,1,0.338809034907598,0,0,0,0,1,0,0,0,1,1,1,0,1,"Caucasian",28,11
3281,2014-01-19,4,4,7,5,6,"Yes",6,25,5,-0.43,4,-2.15,1,1,0.0711841204654346,0,0,0,1,0,0,0,1,0,1,1,0,1,"Caucasian",28,13
3284,2013-08-24,2,3,8,5,3,"No",3,20,9,0.38,4,-2.19,1,1,0.166666666666667,0,1,0,0,1,1,0,0,1,0,0,0,1,"Caucasian",34,29
3285,2013-04-06,3,4,3,3,1,"No",9,33,5,-0.42,7,-1.27,1,0,0.954996577686516,0,1,0,1,0,0,0,0,0,0,0,0,1,"African-American",43,10
3289,2013-02-19,2,3,7,5,6,"Yes",8,28,6,-0.27,5,-1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",35,28
329,2013-01-07,1,2,1,2,1,"No",1,14,1,-1.48,1,-3.33,1,0,0.629876796714579,0,0,0,1,0,0,0,0,0,0,0,0,1,"Other",33,4
3291,2013-01-17,4,4,10,6,4,"Yes",1,14,2,-1.05,3,-2.4,1,1,0.215947980835044,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",34,21
3291,2013-04-04,4,4,10,6,4,"Yes",2,16,2,-1.19,3,-2.48,1,0,0.85523613963039,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",34,23
3291,2014-02-13,6,5,11,6,4,"Yes",4,21,3,-0.9,3,-2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",35,26
3292,2013-10-10,3,4,2,2,1,"No",3,18,4,-0.61,1,-3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",35,3
3298,2013-01-26,2,3,5,4,5,"Yes",2,16,5,-0.47,5,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",27,10
3304,2013-02-16,2,3,4,3,2,"No",1,15,2,-1.07,1,-3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",37,5
3306,2013-03-10,0,1,1,2,1,"No",2,16,3,-0.97,2,-2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",30,4
3310,2013-04-17,2,3,5,4,2,"No",3,20,3,-0.83,5,-1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",28,3
3312,2013-01-13,0,1,0,1,0,"No",3,19,1,-1.73,1,-3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",58,3
3314,2013-09-05,0,1,0,1,2,"No",3,18,4,-0.59,3,-2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",28,9
3316,2013-08-19,2,3,8,5,3,"No",8,27,8,0.11,7,-1.4,1,1,0.0191649555099247,0,1,0,0,1,1,0,0,1,0,0,0,0,"Caucasian",25,5
3318,2013-03-07,2,3,7,5,6,"Yes",5,23,6,-0.17,1,-3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",45,18
332,2013-05-13,1,2,3,3,4,"Yes",2,17,7,-0.3,4,-2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",27,5
3323,2013-11-06,2,3,6,4,5,"Yes",5,22,8,0.14,8,-1.06,1,1,0.419404517453799,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",27,10
3326,2013-01-03,2,3,8,5,3,"No",7,27,10,0.95,9,-0.95,1,1,0.174880219028063,0,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",30,10
333,2013-11-05,2,3,5,4,5,"Yes",4,21,6,-0.37,3,-2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",39,7
3331,2013-01-12,2,3,8,5,3,"No",5,24,10,1.09,10,-0.59,1,0,1.87440109514031,0,1,0,1,0,0,0,0,0,0,0,0,1,"African-American",22,6
334,2013-04-24,2,3,7,5,6,"Yes",3,20,10,0.69,9,-0.65,1,0,1.18583162217659,0,0,0,0,1,0,0,0,0,1,0,0,1,"African-American",24,22
3341,2013-05-15,2,3,7,5,5,"Yes",1,15,6,-0.26,5,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",20,5
3344,2013-04-01,1,2,3,3,2,"No",3,20,7,0.04,3,-2.31,1,0,0.796543463381246,0,0,0,0,1,0,0,0,0,1,0,0,1,"African-American",35,4
3345,2013-01-26,1,2,2,2,2,"No",1,15,3,-1.14,2,-2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",30,4
3346,2013-03-18,2,3,8,5,6,"Yes",3,19,8,0.3,10,-0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",20,9
3354,2013-09-06,1,2,1,2,1,"No",1,11,2,-1.24,2,-2.63,1,0,1.51095140314853,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",26,7
3358,2014-03-11,1,2,4,3,2,"No",2,16,1,-1.52,1,-3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",38,6
3360,2013-09-04,2,3,7,5,4,"Yes",4,21,7,0.03,1,-2.99,1,1,0.0970225872689938,0,1,0,0,1,1,0,0,1,0,0,0,1,"African-American",51,12
3369,2013-11-15,1,2,3,3,1,"No",1,15,9,0.58,8,-1.02,1,0,1.75273785078713,0,0,1,0,1,0,0,0,0,0,0,0,1,"African-American",18,2
337,2013-05-07,2,3,9,6,6,"Yes",8,30,9,0.54,9,-0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",51,28
3374,2014-03-13,1,2,1,2,3,"No",1,11,1,-2.33,1,-3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",46,4
3375,2013-08-22,2,3,7,5,6,"Yes",5,23,7,-0.07,1,-3.15,1,0,0.743326488706366,0,0,1,0,1,0,0,0,0,1,0,0,1,"Hispanic",50,15
3379,2013-02-17,1,2,4,3,5,"Yes",1,11,4,-0.64,6,-1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Other",18,3
